year,city,brand,flavour,sales_quant,price,sales_value
2020,MANCHESTER,C,APPLE,1111,2.9,3221.9
2020,MANCHESTER,D,APPLE,1173,2.9,3401.7
2022,LONDON,E,STRAWBERRY,1012,3.2,3238.4
2021,NOTTINGHAM,D,APPLE,1871,3.2,5987.2
2020,LEEDS,F,BERRY,1658,3,4974
2020,SHEFFIELD,A,GRAPE,1757,3.1,5446.7
2020,LONDON,B,LEMON,1677,2.9,4863.3
2021,LEEDS,B,BERRY,1108,3,3324
2022,BIRMINGHAM,F,BERRY,1043,3.2,3337.6
2021,NOTTINGHAM,F,GRAPE,1417,3.1,4392.7
2021,LEICESTER,B,ORANGE,1444,3.2,4620.8
2021,SHEFFIELD,D,APPLE,1449,2.9,4202.1
2021,MANCHESTER,F,STRAWBERRY,1501,2.9,4352.9
2022,LEICESTER,F,LEMON,1593,3,4779
2020,LEICESTER,F,STRAWBERRY,1045,2.9,3030.5
2020,NEWCASTLE,F,GRAPE,1279,3.1,3964.9
2021,NOTTINGHAM,A,ORANGE,1374,2.9,3984.6
2021,MANCHESTER,D,STRAWBERRY,1254,2.9,3636.6
2020,BIRMINGHAM,C,LEMON,1231,3,3693
2021,NOTTINGHAM,B,STRAWBERRY,1959,3,5877
2021,LEEDS,C,APPLE,1144,2.9,3317.6
2022,LIVERPOOL,C,STRAWBERRY,1170,3.2,3744
2020,NOTTINGHAM,F,GRAPE,1904,3.2,6092.8
2021,LEEDS,F,GRAPE,1940,3.2,6208
2020,BIRMINGHAM,B,STRAWBERRY,1955,3,5865
2022,NEWCASTLE,B,BERRY,1673,3.2,5353.6
2020,LEEDS,B,APPLE,1674,2.9,4854.6
2020,MANCHESTER,E,GRAPE,1801,3,5403
2020,LIVERPOOL,D,ORANGE,1259,2.9,3651.1
2022,MANCHESTER,E,APPLE,1422,3,4266
2020,SHEFFIELD,B,LEMON,1882,3.2,6022.4
2021,NOTTINGHAM,B,APPLE,1573,3.2,5033.6
2020,LONDON,E,ORANGE,1560,2.9,4524
2020,LEICESTER,D,GRAPE,1641,2.9,4758.9
2020,NEWCASTLE,D,APPLE,1217,2.9,3529.3
2022,SHEFFIELD,A,APPLE,1093,3.2,3497.6
2020,NOTTINGHAM,F,ORANGE,1237,3.2,3958.4
2021,SHEFFIELD,B,ORANGE,1266,3.1,3924.6
2022,BIRMINGHAM,E,LEMON,1812,2.9,5254.8
2021,LIVERPOOL,B,LEMON,1663,,4822.7
2022,LONDON,D,STRAWBERRY,1436,3,4308
2021,LEICESTER,D,STRAWBERRY,1122,3,3366
2021,BIRMINGHAM,F,BERRY,1375,2.9,3987.5
2020,BIRMINGHAM,C,GRAPE,1978,3,5934
2021,LIVERPOOL,D,LEMON,1708,2.9,4953.2
2021,LIVERPOOL,A,ORANGE,1844,3.1,5716.4
2020,LIVERPOOL,A,GRAPE,1673,3.1,5186.3
2022,LONDON,C,LEMON,1887,2.9,5472.3
2020,NEWCASTLE,C,GRAPE,1398,3.1,4333.8
2022,LEICESTER,F,STRAWBERRY,1981,2.9,5744.9
2021,LEEDS,A,LEMON,1845,3.2,5904
2021,LEICESTER,E,LEMON,1246,3.2,3987.2
2022,NOTTINGHAM,B,ORANGE,1706,3,5118
2020,LIVERPOOL,C,GRAPE,1544,3.1,4786.4
2020,BIRMINGHAM,A,GRAPE,1891,3,5673
2021,LEEDS,D,LEMON,1540,3,4620
2021,BIRMINGHAM,E,STRAWBERRY,1685,2.9,4886.5
2021,SHEFFIELD,F,LEMON,1466,2.9,4251.4
2022,NOTTINGHAM,D,STRAWBERRY,1782,3.2,5702.4
2021,LIVERPOOL,B,STRAWBERRY,1336,3,4008
2020,MANCHESTER,F,APPLE,1798,3.2,5753.6
2022,MANCHESTER,F,GRAPE,1320,3.2,4224
2022,NOTTINGHAM,F,LEMON,1797,3.2,5750.4
2020,SHEFFIELD,F,ORANGE,1372,3.1,4253.2
2021,BIRMINGHAM,D,STRAWBERRY,1742,3,5226
2021,SHEFFIELD,C,ORANGE,1178,2.9,3416.2
2020,LONDON,B,STRAWBERRY,1452,3,4356
2021,LEEDS,D,APPLE,1614,3.2,5164.8
2022,NEWCASTLE,E,APPLE,1825,2.9,5292.5
2021,LIVERPOOL,B,GRAPE,1629,3.2,5212.8
2020,MANCHESTER,D,APPLE,1792,2.9,5196.8
2020,LIVERPOOL,A,GRAPE,1366,3,4098
2022,LEEDS,F,ORANGE,1986,3.1,6156.6
2022,LIVERPOOL,C,BERRY,1996,,6187.6
2020,LEICESTER,F,GRAPE,1754,3,5262
2021,LONDON,E,APPLE,1907,3.1,5911.7
2021,LIVERPOOL,C,GRAPE,1558,3.2,4985.6
2020,LIVERPOOL,D,GRAPE,1902,2.9,5515.8
2022,NEWCASTLE,E,STRAWBERRY,1770,3.2,5664
2022,NOTTINGHAM,F,GRAPE,1876,3.1,5815.6
2022,LEEDS,D,LEMON,1232,2.9,3572.8
2022,LEICESTER,E,GRAPE,1371,3.1,4250.1
2021,LONDON,E,LEMON,1510,2.9,4379
2020,SHEFFIELD,A,STRAWBERRY,1858,2.9,5388.2
2021,LEICESTER,C,STRAWBERRY,1235,2.9,3581.5
2022,MANCHESTER,C,ORANGE,1965,2.9,5698.5
2021,LEEDS,C,STRAWBERRY,1161,3,3483
2021,NEWCASTLE,D,GRAPE,1650,2.9,4785
2021,LEEDS,C,STRAWBERRY,1816,3.1,5629.6
2021,NEWCASTLE,B,BERRY,1165,2.9,3378.5
2020,MANCHESTER,A,APPLE,1243,3,3729
2021,NOTTINGHAM,A,STRAWBERRY,1846,3.1,5722.6
2022,LONDON,D,BERRY,1375,2.9,3987.5
2022,MANCHESTER,E,GRAPE,1615,2.9,4683.5
2021,MANCHESTER,D,ORANGE,1076,3.2,3443.2
2020,LEICESTER,D,LEMON,1431,3.1,4436.1
2021,LEICESTER,D,LEMON,1999,2.9,5797.1
2020,NOTTINGHAM,A,APPLE,1766,3.1,5474.6
2022,SHEFFIELD,D,STRAWBERRY,1557,3,4671
2022,LIVERPOOL,F,LEMON,1033,2.9,2995.7
2021,NOTTINGHAM,D,STRAWBERRY,1081,3,3243
2020,LEEDS,C,GRAPE,1063,3.1,3295.3
2022,BIRMINGHAM,E,BERRY,1715,3,5145
2022,BIRMINGHAM,C,BERRY,1504,3,4512
2020,LEEDS,E,GRAPE,1831,3.1,5676.1
2020,MANCHESTER,F,APPLE,1951,3,5853
2021,LEICESTER,B,GRAPE,1695,3.2,5424
2020,LEICESTER,B,APPLE,1125,3,3375
2021,NOTTINGHAM,A,ORANGE,1692,,4906.8
2021,NOTTINGHAM,C,ORANGE,1895,3,5685
2020,NOTTINGHAM,D,STRAWBERRY,1725,3,5175
2021,SHEFFIELD,C,GRAPE,1458,2.9,4228.2
2022,LIVERPOOL,E,GRAPE,1632,3,4896
2020,LONDON,C,ORANGE,1165,3,3495
2021,NOTTINGHAM,E,LEMON,1318,2.9,3822.2
2021,LEEDS,C,GRAPE,1922,3,5766
2020,LEEDS,B,STRAWBERRY,1935,3.2,6192
2021,LIVERPOOL,B,GRAPE,1843,3,5529
2022,LONDON,C,ORANGE,1303,3.1,4039.3
2020,NOTTINGHAM,A,BERRY,1963,3.2,6281.6
2021,NOTTINGHAM,C,ORANGE,1911,3.1,5924.1
2022,LONDON,A,GRAPE,1670,3,5010
2022,NEWCASTLE,C,STRAWBERRY,1848,3.2,5913.6
2020,NOTTINGHAM,F,GRAPE,1622,3.1,5028.2
2021,LIVERPOOL,A,LEMON,1844,3,5532
2020,BIRMINGHAM,D,STRAWBERRY,1268,3,3804
2022,NOTTINGHAM,F,BERRY,1346,3,4038
2021,LIVERPOOL,B,BERRY,2000,3.2,6400
2022,LONDON,B,APPLE,1052,2.9,3050.8
2021,NOTTINGHAM,D,LEMON,1089,3.1,3375.9
2022,LIVERPOOL,B,ORANGE,1946,3.2,6227.2
2020,MANCHESTER,E,APPLE,1919,3.1,5948.9
2022,LIVERPOOL,F,BERRY,1052,3.1,3261.2
2022,LEEDS,F,BERRY,1228,2.9,3561.2
2020,LONDON,F,BERRY,1142,3,3426
2022,SHEFFIELD,B,GRAPE,1085,3.1,3363.5
2020,LIVERPOOL,E,BERRY,1457,3.1,4516.7
2022,LONDON,D,ORANGE,1405,3.1,4355.5
2022,LEEDS,A,GRAPE,1517,3.1,4702.7
2022,LEEDS,C,STRAWBERRY,1921,2.9,5570.9
2020,NOTTINGHAM,F,GRAPE,1611,2.9,4671.9
2022,NOTTINGHAM,F,ORANGE,1520,2.9,4408
2022,LONDON,C,GRAPE,1070,2.9,3103
2022,LEEDS,D,APPLE,1151,3,3453
2020,LIVERPOOL,D,BERRY,1206,3.2,3859.2
2021,LIVERPOOL,F,LEMON,1386,3.1,4296.6
2022,BIRMINGHAM,B,APPLE,1606,3.1,4978.6
2022,LEEDS,A,GRAPE,1880,3,5640
2021,LEICESTER,C,BERRY,1790,,5191
2022,NOTTINGHAM,D,BERRY,1016,3.2,3251.2
2020,MANCHESTER,E,ORANGE,1916,3.1,5939.6
2022,NEWCASTLE,A,GRAPE,1738,2.9,5040.2
2020,MANCHESTER,A,LEMON,1960,2.9,5684
2022,LEEDS,E,BERRY,1012,3.2,3238.4
2021,LEEDS,D,LEMON,1008,3,3024
2020,BIRMINGHAM,C,ORANGE,1752,3.1,5431.2
2022,BIRMINGHAM,D,ORANGE,1859,3.1,5762.9
2020,LIVERPOOL,B,BERRY,1525,3.2,4880
2021,LEICESTER,B,STRAWBERRY,1068,3.2,3417.6
2020,MANCHESTER,F,BERRY,1892,3.2,6054.4
2020,LIVERPOOL,E,ORANGE,1825,3.1,5657.5
2021,LEEDS,A,BERRY,1415,3.2,4528
2020,LEEDS,E,APPLE,1706,2.9,4947.4
2021,BIRMINGHAM,A,BERRY,1154,2.9,3346.6
2021,SHEFFIELD,F,GRAPE,1062,3.1,3292.2
2021,MANCHESTER,A,ORANGE,1658,2.9,4808.2
2022,LONDON,B,STRAWBERRY,1033,2.9,2995.7
2021,SHEFFIELD,A,LEMON,1336,3,4008
2021,LEICESTER,D,ORANGE,1643,3.1,5093.3
2022,NEWCASTLE,B,STRAWBERRY,1592,3,4776
2022,NEWCASTLE,B,BERRY,1435,3.2,4592
2020,LEEDS,F,GRAPE,1916,3.1,5939.6
2021,MANCHESTER,E,GRAPE,1373,3,4119
2020,LEEDS,C,BERRY,1818,3.2,5817.6
2021,LEICESTER,A,LEMON,1642,2.9,4761.8
2021,MANCHESTER,A,BERRY,1731,2.9,5019.9
2020,LEEDS,B,APPLE,1720,2.9,4988
2022,NEWCASTLE,A,BERRY,1834,3,5502
2021,LEEDS,B,STRAWBERRY,1459,3,4377
2021,LEICESTER,A,STRAWBERRY,1935,2.9,5611.5
2022,MANCHESTER,F,BERRY,1922,2.9,5573.8
2022,NOTTINGHAM,E,STRAWBERRY,1269,3.1,3933.9
2022,LEICESTER,F,BERRY,1969,3,5907
2021,BIRMINGHAM,A,BERRY,1123,3,3369
2021,LEEDS,A,GRAPE,1914,3,5742
2022,LEEDS,B,STRAWBERRY,1351,3.2,4323.2
2021,NOTTINGHAM,C,LEMON,1186,,3439.4
2020,LEEDS,C,GRAPE,1283,2.9,3720.7
2021,LEICESTER,B,ORANGE,1419,3.1,4398.9
2021,LIVERPOOL,E,APPLE,1065,3.2,3408
2021,LONDON,D,GRAPE,1068,3.1,3310.8
2022,NEWCASTLE,E,GRAPE,1044,3.1,3236.4
2022,BIRMINGHAM,A,APPLE,1961,2.9,5686.9
2020,LEICESTER,E,APPLE,1164,3.2,3724.8
2020,LONDON,B,ORANGE,1069,2.9,3100.1
2022,SHEFFIELD,A,ORANGE,1310,2.9,3799
2021,BIRMINGHAM,B,BERRY,1978,2.9,5736.2
2021,LIVERPOOL,F,LEMON,1572,3.2,5030.4
2020,MANCHESTER,D,BERRY,1260,2.9,3654
2022,SHEFFIELD,A,STRAWBERRY,1591,2.9,4613.9
2021,LEEDS,D,ORANGE,1517,2.9,4399.3
2022,LONDON,D,GRAPE,1063,3.2,3401.6
2022,BIRMINGHAM,D,APPLE,1901,3.1,5893.1
2020,LEICESTER,E,GRAPE,1511,3.1,4684.1
2022,LONDON,C,ORANGE,1728,3.2,5529.6
2020,LONDON,F,APPLE,1141,3.1,3537.1
2020,NEWCASTLE,E,ORANGE,1529,3.1,4739.9
2022,LONDON,A,GRAPE,1498,3.1,4643.8
2020,MANCHESTER,E,BERRY,1632,3,4896
2022,MANCHESTER,C,LEMON,1725,3,5175
2020,BIRMINGHAM,F,ORANGE,1468,3,4404
2021,BIRMINGHAM,F,STRAWBERRY,1724,3,5172
2021,LEEDS,A,APPLE,1194,3.1,3701.4
2020,LEICESTER,D,STRAWBERRY,1019,3,3057
2021,SHEFFIELD,E,BERRY,1152,3.1,3571.2
2021,NOTTINGHAM,F,STRAWBERRY,1406,3.1,4358.6
2022,BIRMINGHAM,E,LEMON,1760,3.2,5632
2020,NEWCASTLE,A,STRAWBERRY,1568,2.9,4547.2
2020,LEEDS,B,LEMON,1420,3.1,4402
2020,NEWCASTLE,E,LEMON,1281,2.9,3714.9
2022,SHEFFIELD,A,APPLE,1243,3.2,3977.6
2021,MANCHESTER,C,ORANGE,1772,3.1,5493.2
2021,LEICESTER,E,ORANGE,1437,2.9,4167.3
2021,MANCHESTER,D,BERRY,1914,3,5742
2020,SHEFFIELD,F,LEMON,1663,3.1,5155.3
2021,NOTTINGHAM,D,APPLE,1435,3.2,4592
2020,MANCHESTER,F,LEMON,1858,2.9,5388.2
2022,NEWCASTLE,C,LEMON,1408,2.9,4083.2
2021,SHEFFIELD,E,STRAWBERRY,1733,3,5199
2020,LIVERPOOL,B,LEMON,1595,2.9,4625.5
2020,NOTTINGHAM,B,ORANGE,1401,3,4203
2021,BIRMINGHAM,D,APPLE,1134,3.1,3515.4
2022,LIVERPOOL,C,LEMON,1905,3,5715
2022,LEEDS,D,STRAWBERRY,1916,3.1,5939.6
2021,NOTTINGHAM,D,STRAWBERRY,1887,3.1,5849.7
2021,MANCHESTER,B,BERRY,1448,,4633.6
2020,LEICESTER,A,GRAPE,1907,3.1,5911.7
2022,LIVERPOOL,D,GRAPE,1853,3.1,5744.3
2022,LEEDS,F,BERRY,1273,2.9,3691.7
2020,BIRMINGHAM,F,GRAPE,1372,3.1,4253.2
2022,NOTTINGHAM,D,BERRY,1882,2.9,5457.8
2021,SHEFFIELD,E,BERRY,1668,3.2,5337.6
2020,LIVERPOOL,F,STRAWBERRY,1826,3,5478
2021,SHEFFIELD,F,GRAPE,1992,3.2,6374.4
2021,SHEFFIELD,F,GRAPE,1070,3.2,3424
2021,LEEDS,B,ORANGE,1984,2.9,5753.6
2021,LIVERPOOL,E,STRAWBERRY,1377,3.1,4268.7
2022,LONDON,D,LEMON,1312,3.2,4198.4
2021,NEWCASTLE,D,BERRY,1347,3.1,4175.7
2021,LONDON,B,APPLE,1007,3,3021
2022,MANCHESTER,B,APPLE,1836,3.2,5875.2
2022,LIVERPOOL,F,GRAPE,1116,3,3348
2020,NOTTINGHAM,E,STRAWBERRY,1325,2.9,3842.5
2021,BIRMINGHAM,A,APPLE,1638,3.1,5077.8
2022,SHEFFIELD,C,GRAPE,1321,3.2,4227.2
2020,LONDON,D,STRAWBERRY,1368,3,4104
2021,LIVERPOOL,A,BERRY,1702,3.1,5276.2
2020,NOTTINGHAM,D,GRAPE,1240,3.2,3968
2021,LEEDS,D,GRAPE,1062,3,3186
2022,NEWCASTLE,E,BERRY,1880,3.1,5828
2022,NOTTINGHAM,B,BERRY,1744,3.2,5580.8
2022,BIRMINGHAM,E,ORANGE,1019,3.1,3158.9
2022,LEICESTER,A,LEMON,1849,3,5547
2021,SHEFFIELD,E,STRAWBERRY,1736,3,5208
2022,SHEFFIELD,F,STRAWBERRY,1054,3.2,3372.8
2021,SHEFFIELD,A,STRAWBERRY,1939,3.1,6010.9
2022,SHEFFIELD,F,STRAWBERRY,1689,2.9,4898.1
2021,LONDON,D,BERRY,1015,3,3045
2020,SHEFFIELD,C,BERRY,1149,2.9,3332.1
2021,LEEDS,C,BERRY,1648,2.9,4779.2
2020,NEWCASTLE,D,ORANGE,1590,3.1,4929
2022,LEICESTER,F,BERRY,1615,,5168
2020,LEICESTER,F,ORANGE,1012,2.9,2934.8
2021,LONDON,E,BERRY,1933,2.9,5605.7
2021,LEICESTER,A,STRAWBERRY,1986,3.2,6355.2
2022,NEWCASTLE,E,LEMON,1778,3,5334
2020,LEICESTER,C,GRAPE,1471,3.1,4560.1
2020,SHEFFIELD,C,STRAWBERRY,1884,3,5652
2020,SHEFFIELD,D,APPLE,1778,2.9,5156.2
2021,NEWCASTLE,A,LEMON,1263,3,3789
2020,LIVERPOOL,F,GRAPE,1120,3,3360
2020,NEWCASTLE,D,APPLE,1438,2.9,4170.2
2020,BIRMINGHAM,B,BERRY,1706,2.9,4947.4
2021,SHEFFIELD,D,BERRY,1223,3.1,3791.3
2020,BIRMINGHAM,E,APPLE,1521,3,4563
2022,LIVERPOOL,B,GRAPE,1337,2.9,3877.3
2022,NOTTINGHAM,A,GRAPE,1400,3.2,4480
2021,BIRMINGHAM,C,STRAWBERRY,1398,3.1,4333.8
2022,BIRMINGHAM,C,STRAWBERRY,1495,3.2,4784
2022,NOTTINGHAM,B,ORANGE,1297,3.1,4020.7
2020,LEICESTER,A,BERRY,1093,3.1,3388.3
2022,NEWCASTLE,A,APPLE,1192,2.9,3456.8
2022,BIRMINGHAM,E,APPLE,1259,3.2,4028.8
2022,BIRMINGHAM,C,BERRY,1528,3.2,4889.6
2021,LIVERPOOL,E,BERRY,1759,2.9,5101.1
2020,LONDON,D,GRAPE,1452,3.1,4501.2
2020,NOTTINGHAM,E,STRAWBERRY,1678,3.1,5201.8
2021,LIVERPOOL,D,BERRY,1061,2.9,3076.9
2022,NOTTINGHAM,D,GRAPE,1185,3,3555
2021,MANCHESTER,F,STRAWBERRY,1945,3,5835
2020,MANCHESTER,A,STRAWBERRY,1142,2.9,3311.8
2022,MANCHESTER,F,LEMON,1763,3,5289
2020,LEICESTER,A,STRAWBERRY,1900,2.9,5510
2022,SHEFFIELD,A,APPLE,1252,2.9,3630.8
2022,NEWCASTLE,D,LEMON,1072,3.1,3323.2
2020,LIVERPOOL,E,BERRY,1990,3.1,6169
2021,LEICESTER,B,GRAPE,1264,3,3792
2022,SHEFFIELD,F,STRAWBERRY,1600,3.1,4960
2020,LIVERPOOL,C,GRAPE,1159,2.9,3361.1
2020,LIVERPOOL,B,ORANGE,1002,3.2,3206.4
2020,NOTTINGHAM,E,STRAWBERRY,1426,3,4278
2021,MANCHESTER,B,APPLE,1409,3.1,4367.9
2022,LEEDS,E,BERRY,1213,3.2,3881.6
2021,SHEFFIELD,F,GRAPE,1688,3.2,5401.6
2020,SHEFFIELD,E,ORANGE,1560,3,4680
2021,BIRMINGHAM,A,APPLE,1526,2.9,4425.4
2022,NOTTINGHAM,A,BERRY,1248,2.9,3619.2
2021,MANCHESTER,B,BERRY,1061,2.9,3076.9
2021,LEEDS,D,GRAPE,1437,3.1,4454.7
2021,SHEFFIELD,B,LEMON,1370,2.9,3973
2021,LONDON,C,LEMON,1908,2.9,5533.2
2021,LEICESTER,E,STRAWBERRY,1038,3,3114
2020,BIRMINGHAM,B,LEMON,1169,3.2,3740.8
2022,NOTTINGHAM,B,LEMON,1726,3.1,5350.6
2020,BIRMINGHAM,C,GRAPE,1265,2.9,3668.5
2022,BIRMINGHAM,F,BERRY,1916,3,5748
2022,MANCHESTER,D,APPLE,1898,,5883.8
2020,BIRMINGHAM,C,LEMON,1897,3.1,5880.7
2021,NEWCASTLE,E,LEMON,1602,3,4806
2020,NEWCASTLE,D,ORANGE,1850,3,5550
2022,LIVERPOOL,F,STRAWBERRY,1079,3.2,3452.8
2020,MANCHESTER,E,APPLE,1591,3.1,4932.1
2021,LEEDS,B,LEMON,1332,3.1,4129.2
2022,LONDON,F,ORANGE,1947,3.2,6230.4
2022,LEICESTER,A,GRAPE,1954,3,5862
2020,BIRMINGHAM,F,BERRY,1726,2.9,5005.4
2021,BIRMINGHAM,C,BERRY,1905,3,5715
2022,NOTTINGHAM,F,BERRY,1435,3.1,4448.5
2021,LIVERPOOL,B,GRAPE,1156,3.1,3583.6
2022,NOTTINGHAM,E,BERRY,1912,2.9,5544.8
2020,LONDON,B,LEMON,1444,3.2,4620.8
2022,NEWCASTLE,D,BERRY,1621,3.2,5187.2
2020,SHEFFIELD,C,STRAWBERRY,1870,3.2,5984
2021,MANCHESTER,A,ORANGE,1180,3.2,3776
2022,BIRMINGHAM,A,APPLE,1212,3.2,3878.4
2020,MANCHESTER,F,ORANGE,1399,3.2,4476.8
2020,LONDON,F,LEMON,1255,3.1,3890.5
2022,MANCHESTER,C,ORANGE,1205,3,3615
2022,LIVERPOOL,A,APPLE,1080,3.1,3348
2022,LEEDS,D,GRAPE,1136,3.2,3635.2
2022,BIRMINGHAM,B,LEMON,1282,3,3846
2020,NOTTINGHAM,C,STRAWBERRY,1064,3,3192
2020,NEWCASTLE,B,APPLE,1799,3.2,5756.8
2021,SHEFFIELD,F,ORANGE,1709,3.1,5297.9
2022,SHEFFIELD,B,LEMON,1415,2.9,4103.5
2020,MANCHESTER,A,BERRY,1563,3.2,5001.6
2020,BIRMINGHAM,A,GRAPE,1261,2.9,3656.9
2022,LEICESTER,F,ORANGE,1732,3.1,5369.2
2020,NOTTINGHAM,A,ORANGE,1440,3,4320
2022,NEWCASTLE,E,APPLE,1674,3.1,5189.4
2021,MANCHESTER,E,APPLE,1260,3.1,3906
2022,LEICESTER,F,BERRY,1499,2.9,4347.1
2022,BIRMINGHAM,D,ORANGE,1259,3.2,4028.8
2022,LIVERPOOL,F,STRAWBERRY,1008,2.9,2923.2
2022,LONDON,D,LEMON,1779,3.1,5514.9
2020,NOTTINGHAM,F,LEMON,1597,2.9,4631.3
2021,NEWCASTLE,F,GRAPE,1630,3.2,5216
2020,MANCHESTER,D,APPLE,1711,3,5133
2020,SHEFFIELD,D,LEMON,1480,3,4440
2020,LEEDS,D,ORANGE,1554,2.9,4506.6
2022,SHEFFIELD,D,BERRY,1413,2.9,4097.7
2020,LIVERPOOL,A,GRAPE,1141,2.9,3308.9
2022,LEEDS,B,LEMON,1024,2.9,2969.6
2020,NOTTINGHAM,E,APPLE,1950,3.1,6045
2020,LEEDS,C,ORANGE,1190,,3451
2020,NOTTINGHAM,D,APPLE,1410,3.2,4512
2021,LEEDS,F,APPLE,1855,2.9,5379.5
2022,LEEDS,B,ORANGE,1612,2.9,4674.8
2022,LONDON,F,LEMON,1065,3,3195
2020,NEWCASTLE,E,LEMON,1097,3,3291
2022,LEEDS,D,LEMON,1572,2.9,4558.8
2020,BIRMINGHAM,A,GRAPE,1585,2.9,4596.5
2020,SHEFFIELD,D,GRAPE,1940,3.2,6208
2021,LEICESTER,E,BERRY,1045,2.9,3030.5
2021,LEEDS,D,BERRY,1055,3,3165
2021,BIRMINGHAM,B,GRAPE,1323,3.1,4101.3
2022,MANCHESTER,D,STRAWBERRY,1633,3.1,5062.3
2020,LIVERPOOL,A,STRAWBERRY,1829,3.2,5852.8
2021,LONDON,C,LEMON,1802,3,5406
2022,BIRMINGHAM,A,STRAWBERRY,1516,3.2,4851.2
2022,LEEDS,A,BERRY,1439,3,4317
2022,LIVERPOOL,B,STRAWBERRY,1940,2.9,5626
2020,LEICESTER,B,BERRY,1239,3,3717
2022,NEWCASTLE,F,APPLE,1866,3,5598
2020,SHEFFIELD,C,GRAPE,1377,3.1,4268.7
2020,LIVERPOOL,A,ORANGE,1139,3.2,3644.8
2020,NEWCASTLE,B,APPLE,1304,3,3912
2020,SHEFFIELD,C,ORANGE,1688,3,5064
2021,LEEDS,B,LEMON,1741,2.9,5048.9
2022,LONDON,E,ORANGE,1438,2.9,4170.2
2020,MANCHESTER,C,APPLE,1698,3.2,5433.6
2020,LONDON,D,LEMON,1074,3.1,3329.4
2022,NEWCASTLE,B,ORANGE,1524,,4419.6
2022,LIVERPOOL,D,GRAPE,1552,3,4656
2022,LEEDS,C,LEMON,1060,2.9,3074
2022,MANCHESTER,D,BERRY,1178,3.1,3651.8
2020,LEEDS,E,APPLE,1493,2.9,4329.7
2021,LEICESTER,E,APPLE,1038,3.2,3321.6
2021,NOTTINGHAM,D,BERRY,1152,3,3456
2020,SHEFFIELD,B,GRAPE,1171,3.1,3630.1
2022,LONDON,E,LEMON,1459,3,4377
2021,LEEDS,A,GRAPE,1853,3,5559
2020,LEICESTER,C,GRAPE,1041,3,3123
2021,SHEFFIELD,F,STRAWBERRY,1137,3.2,3638.4
2022,MANCHESTER,F,BERRY,1793,3.1,5558.3
2021,BIRMINGHAM,D,ORANGE,1276,3,3828
2020,NEWCASTLE,C,ORANGE,1248,3.1,3868.8
2021,NOTTINGHAM,A,ORANGE,1825,3.1,5657.5
2020,BIRMINGHAM,F,APPLE,1162,3.1,3602.2
2022,MANCHESTER,A,GRAPE,1600,3.2,5120
2021,LONDON,B,APPLE,1939,3.1,6010.9
2021,BIRMINGHAM,D,APPLE,1118,3,3354
2020,MANCHESTER,B,ORANGE,1125,2.9,3262.5
2021,NOTTINGHAM,D,APPLE,1594,3.2,5100.8
2022,BIRMINGHAM,F,STRAWBERRY,1803,3,5409
2020,NOTTINGHAM,C,GRAPE,1521,3.2,4867.2
2021,BIRMINGHAM,C,BERRY,1379,2.9,3999.1
2022,LEEDS,C,BERRY,1969,3.2,6300.8
2021,LEICESTER,E,LEMON,1561,3,4683
2020,LEICESTER,A,LEMON,1030,2.9,2987
2022,LIVERPOOL,C,STRAWBERRY,1593,3,4779
2020,LIVERPOOL,D,APPLE,1839,3.1,5700.9
2022,LIVERPOOL,A,ORANGE,1540,2.9,4466
2020,NOTTINGHAM,B,APPLE,1709,3.1,5297.9
2021,NOTTINGHAM,A,BERRY,1693,3.1,5248.3
2021,NOTTINGHAM,D,APPLE,1215,3,3645
2020,LONDON,F,BERRY,1570,3.1,4867
2020,LIVERPOOL,A,APPLE,1125,,3487.5
2022,LEEDS,D,GRAPE,1854,3.1,5747.4
2022,LONDON,D,ORANGE,1809,3,5427
2022,LEEDS,E,APPLE,1725,2.9,5002.5
2021,BIRMINGHAM,A,BERRY,1935,3.2,6192
2021,LONDON,F,STRAWBERRY,1403,3,4209
2021,BIRMINGHAM,B,LEMON,1102,2.9,3195.8
2020,SHEFFIELD,B,BERRY,1167,3.1,3617.7
2021,LIVERPOOL,F,GRAPE,1502,3.2,4806.4
2022,NOTTINGHAM,D,BERRY,1558,3.2,4985.6
2022,NEWCASTLE,F,GRAPE,1966,2.9,5701.4
2022,LEEDS,A,BERRY,1164,3.1,3608.4
2020,SHEFFIELD,D,APPLE,1818,3,5454
2021,NEWCASTLE,C,BERRY,1404,3.2,4492.8
2020,NOTTINGHAM,B,BERRY,1718,2.9,4982.2
2022,LEICESTER,B,STRAWBERRY,1974,2.9,5724.6
2020,LEICESTER,E,BERRY,1331,3,3993
2020,LEICESTER,C,APPLE,1181,2.9,3424.9
2022,BIRMINGHAM,E,ORANGE,1427,2.9,4138.3
2022,LIVERPOOL,A,BERRY,1759,3.1,5452.9
2022,NOTTINGHAM,A,ORANGE,1921,3.2,6147.2
2022,LIVERPOOL,F,STRAWBERRY,1120,3.1,3472
2020,LEICESTER,D,BERRY,1596,,4947.6
2020,LIVERPOOL,E,BERRY,1169,2.9,3390.1
2020,LIVERPOOL,A,GRAPE,1210,3.1,3751
2021,SHEFFIELD,D,STRAWBERRY,1679,2.9,4869.1
2022,NOTTINGHAM,B,BERRY,1707,3.2,5462.4
2021,LEEDS,F,LEMON,1361,3.1,4219.1
2022,BIRMINGHAM,D,APPLE,1169,3.2,3740.8
2021,NEWCASTLE,E,GRAPE,1496,3.1,4637.6
